FILIAL;MÊS;CONTA;REAL;ORÇ. GERENCIAL
0109-FORT;ABR;311040429020 - SERVICOS  COM MARKETING;0;-391
0109-FORT;ABR;311040429021 - SERVICOS COM TRANSPORTE E GUARDA DE VALORES;-2.700;-8.112
0109-FORT;ABR;311040429022 - SERVICOS COM INSTALACOES E MONTAGENS;0;-1.000
0109-FORT;ABR;311040429023 - SERVICOS COM LIMPEZA E CONSERVACAO;-78.178;-83.906
0109-FORT;ABR;311040429031 - SERVICOS COM MANUTENCAO;-19.336;-29.595
0109-FORT;ABR;311040429033 - SERVICOS DE ANALISE DE AGUA;-5.746;-6.177
0109-FORT;ABR;311040502004 - BENS DE NATUREZA NAO PERMANENTE;0;-540
0109-FORT;ABR;311040502005 - CONDUCAO E PASSAGENS;0;-434
0109-FORT;ABR;311040502006 - CONFRATERNIZACAO E EVENTOS INTERNOS;0;-8.000
0109-FORT;ABR;311040502007 - CORREIOS E MALOTES;0;-180
0109-FORT;ABR;311040502008 - DESPESAS LEGAIS E JUDICIAIS;0;-630
0109-FORT;ABR;311040502015 - IMPRESSOS / MATERIAIS GRAFICOS;-1.069;-2.412
0109-FORT;ABR;311040502016 - LANCHES E REFEICOES;0;-2.504
0109-FORT;ABR;311040502017 - MATERIAL EXPEDIENTE - OPERACAO LOJA;-616;-600
0109-FORT;ABR;311040502018 - MATERIAL DE LIMPEZA;-450;-1.260
0109-FORT;ABR;311040502025 - DESPESA COM RESSARCIMENTO;-402;-360
0109-FORT;ABR;311040502029 - DESPESAS COM MATERIAL DE EXPEDIENTE;0;-3.000
0109-FORT;ABR;311040502031 - COMBUSTIVEL VEICULOS DE TERCEIROS;-100;-586
0109-FORT;ABR;311040502039 - DESPESAS COM MATERIAL CONSUMO;-8.253;-9.000
0109-FORT;ABR;311040502040 - MATERIAL COPA E COZINHA;0;-4.000
0109-FORT;ABR;311040502042 - COLETA DE RESIDUOS;-8.939;-9.675
0109-FORT;ABR;311040502046 - BAIXAS DE ESTOQUE CONSUMO (5949/6949);0;-1.728
0109-FORT;ABR;311040502047 - MATERIAIS DE DIVULGACOES INTERNAS;0;-1.200
0109-FORT;ABR;311040502048 - EXAMES MEDICOS E HOSPITALARES;-1.520;-1.900
0109-FORT;ABR;311040503001 - ENCARGOS DE DEPRECIACAO;-166.893;-166.857
0109-FORT;ABR;311040503002 - ENCARGOS DE AMORTIZACAO;-80.756;-229.893
0109-FORT;ABR;311040503003 - DESPESA COM AMORTIZACAO - ATIVO DE DIREITO DE USO;-160.958;0
0109-FORT;ABR;311040504003 - ( - )  DESPESA COM AMORTIZACAO - ATIVO DE DIREITO DE USO;61.264;0
0109-FORT;ABR;311040701005 - CONTRIBUICAO SINDICAL;-7.870;0
0109-FORT;ABR;311040701006 - DIFAL DIFERENCA DE ALIQUOTA;-1.641;0
0109-FORT;ABR;311040701007 - GNRE;0;-6.560
0109-FORT;ABR;311040701011 - PIS/COFINS SOBRE RECEITA DE VERBAS;-14.672;0
0109-FORT;ABR;311040801001 - MANUTENCAO E REPARO BENS MOVEIS;-7.727;-4.600
0109-FORT;ABR;311040801003 - MANUTENCAO E REPARO INSTALACOES IMOVEIS TERCEIR;0;-1.080
0109-FORT;ABR;311041001006 - PROVISAO PARA CONTINGENCIAS TRABALHISTAS;0;-3.000
0109-FORT;ABR;311041001007 - PROVISAO PARA CONTINGENCIAS ADMINISTRATIVAS;0;-1.600
0109-FORT;ABR;311041001008 - PROVISAO CONTINGENCIAS CIVEIS;0;-1.833
0109-FORT;ABR;311041101005 - BRINDES INSTITUCIONAIS;-6.056;-8.400
0109-FORT;ABR;311041205003 - RECEITA DE ALUGUEL;18.385;12.360
0109-FORT;ABR;311041205005 - RECEITA DE VERBAS COOPERADA;56.972;0
0109-FORT;ABR;311050101018 - DESPESA COM BONIFICACAO;-10.260;-781
0109-FORT;ABR;311050101021 - TAXAS DE ADMINISTRACAO DE CARTAO;-247.672;-238.452
0109-FORT;ABR;311050102002 - COMBUSTIVEL PARA EMPILHADEIRAS;-12.201;-16.000
0109-FORT;ABR;311050103001 - FRETE DE ENTREGA PARA CLIENTES;0;-222.159
0109-FORT;ABR;311070101003 - DESPESAS BANCÁRIAS;-25.484;-1.325
0109-FORT;ABR;311070101005 - JUROS SOBRE EMPRÉSTIMOS/CONTA GARANTIDA;-511.446;-666.914
0109-FORT;ABR;311070101007 - JUROS PASSIVOS;-1.176;-342
0109-FORT;ABR;311070101014 - JUROS S/ ATIVO DE DIREITO DE USO;-624.492;0
0109-FORT;ABR;311070101018 - DESCONTOS CONCEDIDOS;0;-2.051
0109-FORT;ABR;311070103001 - RECEITAS JUROS ATIVOS;439;1.089
0109-FORT;ABR;311070103002 - DESCONTOS OBTIDOS;1.323;3.923
0109-FORT;ABR;311070104023 - RECEITA DE VERBAS DESCONTOS EM DUPLICATAS;202.202;0
0109-FORT;ABR;COFINS Frete Transferência;260;0
0109-FORT;ABR;Encargos sobre comissões;-120.967;-142.314
0109-FORT;ABR;Estorno Encargos sobre comissões;120.967;142.314
0109-FORT;ABR;Frete Transferência Bruto;-3.884;0
0109-FORT;ABR;PIS Frete Transferência;56;0
0109-FORT;ABR;QUEBRA;0;-166.021
0109-FORT;ABR;Rateio do Credito Pis e Cofins;238.685;0
0109-FORT;ABR;VPC;0;504.188
0109-FORT;MAI;311010101001 - RECEITA DE MERCADORIAS VENDIDAS NACIONAL;13.542.617;19.547.233
0109-FORT;MAI;311010101006 - RECEITA DE FRETE MERCADORIA;15.673;72.224
0109-FORT;MAI;311010102002 - ( - ) DESCONTOS INCONDICIONAIS;-340.909;-866.033
0109-FORT;MAI;311010102003 - ( - ) ICMS S/ REVENDA MERCADORIA;-581.892;-826.244
0109-FORT;MAI;311010102004 - ( - ) COFINS;-925.020;-1.268.691
0109-FORT;MAI;311010102005 - ( - ) PIS/PASEP;-200.828;-296.075
0109-FORT;MAI;311010102011 - ( - ) DEVOLUCAO DE VENDAS;-457.324;-919.309
0109-FORT;MAI;311010201002 - RECEITA DE RECARGA DE CELULAR;2;0
0109-FORT;MAI;311010201004 - RECEITA DE FRETE DE CLIENTE;58.187;0
0109-FORT;MAI;311010202001 - ISS;-2.909;-3.611
0109-FORT;MAI;311010202002 - PIS;-960;-1.192
0109-FORT;MAI;311010202003 - COFINS;-4.422;-5.489
0109-FORT;MAI;311020101001 - CUSTO DE MERCADORIA VENDIDA NACIONAL;-7.619.754;-10.356.772
0109-FORT;MAI;311020101003 - CUSTO SOBRE QUEBRA DE MERCADORIA;-135.571;0
0109-FORT;MAI;311040101001 - ADICIONAL NOTURNO;-1.203;-922
0109-FORT;MAI;311040101005 - ALIMENTAÇÃO;-90.202;-118.956
0109-FORT;MAI;311040101006 - ASSITÊNCIA MÉDICA;-39.669;0
0109-FORT;MAI;311040101007 - AVISO PRÉVIO;-4.123;-20.183
0109-FORT;MAI;311040101008 - BENEFÍCIOS A EMPREGADOS;0;-1.443
0109-FORT;MAI;311040101010 - COMISSÃO E REPOUSO REMUNERADO;-195.198;-229.538
0109-FORT;MAI;311040101012 - CURSOS/TREINAMENTOS JD;0;-1.000
0109-FORT;MAI;311040101014 - ESTAGIÁRIOS / TEMPORÁRIOS;-600;0
0109-FORT;MAI;311040101015 - FERIAS;-6.215;-9.611
0109-FORT;MAI;311040101018 - GRATIFICAÇÕES / PREMIAÇÕES;-6.000;-8.000
0109-FORT;MAI;311040101019 - HORAS EXTRAS;-4.640;-5.500
0109-FORT;MAI;311040101022 - MENOR APRENDIZ;-226;-2.800
0109-FORT;MAI;311040101027 - PERICULOSIDADE;-2.470;-2.996
0109-FORT;MAI;311040101029 - SALÁRIOS E ORDENADOS;-498.003;-469.938
0109-FORT;MAI;311040101031 - EPI E UNIFORMES;-15.243;-600
0109-FORT;MAI;311040101032 - VALE TRANSPORTE;-29.024;-19.407
0109-FORT;MAI;311040101033 - REEMBOLSO DESPESAS;-310;0
0109-FORT;MAI;311040101036 - QUEBRA DE CAIXA;0;-1.642
0109-FORT;MAI;311040101038 - AJUDA DE CUSTO DOMINGO;0;-6.853
0109-FORT;MAI;311040101039 - AJUDA DE CUSTO FERIADO;0;-19.931
0109-FORT;MAI;311040101049 - GRATIFICACOES, ADICIONAIS E CORRELATOS;-5.515;0
0109-FORT;MAI;311040101052 - SEGURO DE VIDA;-707;-1.113
0109-FORT;MAI;311040102001 - FGTS RESCISAO;0;-2.650
0109-FORT;MAI;311040102002 - INSS PATRONAL;-201.470;-200.038
0109-FORT;MAI;311040102004 - FGTS;-58.303;-55.566
0109-FORT;MAI;311040102005 - FGTS 40% E MULTAS RESCISORIAS;-4.159;-18.261
0109-FORT;MAI;311040103001 - PROVISAO SOBRE FERIAS;-71.399;-77.118
0109-FORT;MAI;311040103002 - PROVISAO SOBRE INSS S/ FERIAS;-20.563;-22.210
0109-FORT;MAI;311040103003 - PROVISAO SOBRE FGTS S/ FERIAS;-5.795;-6.169
0109-FORT;MAI;311040103005 - PROVISAO SOBRE 13º SALARIO;-61.134;-57.881
0109-FORT;MAI;311040103006 - PROVISAO SOBRE INSS S/ 13º SALARIO;-16.939;-16.670
0109-FORT;MAI;311040103007 - PROVISAO SOBRE FGTS S/ 13º SALARIO;-4.690;-4.631
0109-FORT;MAI;311040109005 - ( - ) DESCONTO SALARIOS E ORDENADOS;3.938;0
0109-FORT;MAI;311040109010 - ( - ) VALE REFEICAO;648;0
0109-FORT;MAI;311040109011 - ( - ) ASSISTENCIA MEDICA;31.759;0
0109-FORT;MAI;311040109012 - ( - ) PLANO ODONTOLOGICO;948;0
0109-FORT;MAI;311040109013 - ( - ) VALE TRANSPORTE;10.733;0
0109-FORT;MAI;311040201001 - AGUA/ESGOTO;-10.058;-12.750
0109-FORT;MAI;311040201002 - ALUGUEL;-2.614;-613.103
0109-FORT;MAI;311040201027 - ENERGIA ELETRICA;-217.867;-260.000
0109-FORT;MAI;311040201058 - COMUNICACAO;-3.285;-4.226
0109-FORT;MAI;311040301004 - GASTOS COM MIDIA DIGITAL;-148.859;-300.059
0109-FORT;MAI;311040301009 - GASTOS COM HONORARIOS PUBLICITARIOS;-39.200;-36.000
0109-FORT;MAI;311040301011 - GASTOS COM DESPESAS MARKETING;-1.860;-4.364
0109-FORT;MAI;311040301012 - GASTOS COM PRODUCAO/GRAFICA;-21.851;-20.000
0109-FORT;MAI;311040302006 - SERVICOS COM  RADIO INDOOR;0;-984
0109-FORT;MAI;311040302017 - SERVICOS DE TRADE MARKETING;-5.124;0
0109-FORT;MAI;311040302018 - SERVICOS COM PRODUCAO ELETRONICA;-16.260;-16.404
0109-FORT;MAI;311040302019 - PATROCINIO;0;-2.727
0109-FORT;MAI;311040302020 - SERVICOS COM INTELIGENCIA ESTRATEGICA;0;-5.741
0109-FORT;MAI;311040302022 - SERVICOS COM COMUNICACAO VISUAL - MKT;0;-4.545
0109-FORT;MAI;311040304001 - FRETE DE ENTREGA PARA CLIENTES;-339.088;0
0109-FORT;MAI;311040304005 - FRETE DE TRANSFERENCIA INTERMUNICIPAL/INTERESTADUAL - SERV. TERCEIROS;0;-310.086
0109-FORT;MAI;311040405002 - LOCACAO DE MAQUINAS E EQUIPAMENTOS;-163.440;-134.480
0109-FORT;MAI;311040405004 - LOCACAO DE MAQUINAS E EQUIPAMENTOS DE INFORMATICA;-14.801;-18.745
0109-FORT;MAI;311040414010 - LICENCIAMENTO DE SOFTWARE;-2.498;-3.636
0109-FORT;MAI;311040414011 - DESPESAS COM INFORMATICA E TELECOM;-14.040;-13.040
0109-FORT;MAI;311040417002 - HOTEIS E ESTADIAS;-4.013;-1.200
0109-FORT;MAI;311040417003 - PASSAGENS AEREAS E TERRESTRE;-1.560;0
0109-FORT;MAI;311040417004 - TAXI / UBER;-1.849;-500
0109-FORT;MAI;311040417006 - COMBUSTIVEL EM VIAGEM;0;-300
0109-FORT;MAI;311040417007 - ALIMENTACAO EM VIAGEM;0;-1.000
0109-FORT;MAI;311040429005 - SERVICOS  CONTABEIS;-16.968;-16.968
0109-FORT;MAI;311040429009 - SERVICOS  ENERGIA ELETRICA;-2.400;-2.400
0109-FORT;MAI;311040429011 - SERVICOS  JURIDICOS;-9.114;-6.000
0109-FORT;MAI;311040429016 - SERVICOS  SEGURANCA E VIGILANCIA;-24.577;-26.373
0109-FORT;MAI;311040429017 - SERVICOS  FRETES E CARRETOS;0;-1.000
0109-FORT;MAI;311040429018 - SERVICOS  COM TECNOLOGIA;0;-608
0109-FORT;MAI;311040429020 - SERVICOS  COM MARKETING;0;-391
0109-FORT;MAI;311040429021 - SERVICOS COM TRANSPORTE E GUARDA DE VALORES;-3.237;-8.112
0109-FORT;MAI;311040429022 - SERVICOS COM INSTALACOES E MONTAGENS;0;-1.000
0109-FORT;MAI;311040429023 - SERVICOS COM LIMPEZA E CONSERVACAO;-78.178;-83.906
0109-FORT;MAI;311040429027 - SERVICOS DE DEDETIZACAO;-2.340;-2.340
0109-FORT;MAI;311040429031 - SERVICOS COM MANUTENCAO;-15.078;-29.595
0109-FORT;MAI;311040429033 - SERVICOS DE ANALISE DE AGUA;-5.746;-6.177
0109-FORT;MAI;311040502004 - BENS DE NATUREZA NAO PERMANENTE;0;-540
0109-FORT;MAI;311040502005 - CONDUCAO E PASSAGENS;0;-434
0109-FORT;MAI;311040502006 - CONFRATERNIZACAO E EVENTOS INTERNOS;-836;-3.200
0109-FORT;MAI;311040502007 - CORREIOS E MALOTES;0;-180
0109-FORT;MAI;311040502008 - DESPESAS LEGAIS E JUDICIAIS;0;-630
0109-FORT;MAI;311040502009 - DESPESAS CARTORIO;-729;0
0109-FORT;MAI;311040502015 - IMPRESSOS / MATERIAIS GRAFICOS;-2.538;-900
0109-FORT;MAI;311040502016 - LANCHES E REFEICOES;-4.537;-2.000
0109-FORT;MAI;311040502017 - MATERIAL EXPEDIENTE - OPERACAO LOJA;-1.732;-600
0109-FORT;MAI;311040502018 - MATERIAL DE LIMPEZA;0;-1.260
0109-FORT;MAI;311040502025 - DESPESA COM RESSARCIMENTO;-393;-360
0109-FORT;MAI;311040502029 - DESPESAS COM MATERIAL DE EXPEDIENTE;-2.949;-3.000
0109-FORT;MAI;311040502031 - COMBUSTIVEL VEICULOS DE TERCEIROS;0;-586
0109-FORT;MAI;311040502039 - DESPESAS COM MATERIAL CONSUMO;-11.981;-9.000
0109-FORT;MAI;311040502040 - MATERIAL COPA E COZINHA;-3.921;-4.000
0109-FORT;MAI;311040502042 - COLETA DE RESIDUOS;-8.055;-9.675
0109-FORT;MAI;311040502046 - BAIXAS DE ESTOQUE CONSUMO (5949/6949);-10.895;-1.728
0109-FORT;MAI;311040502047 - MATERIAIS DE DIVULGACOES INTERNAS;0;-1.200
0109-FORT;MAI;311040502048 - EXAMES MEDICOS E HOSPITALARES;-2.500;-1.900
0109-FORT;MAI;311040503001 - ENCARGOS DE DEPRECIACAO;-166.905;-166.857
0109-FORT;MAI;311040503002 - ENCARGOS DE AMORTIZACAO;-80.728;-229.893
0109-FORT;MAI;311040503003 - DESPESA COM AMORTIZACAO - ATIVO DE DIREITO DE USO;-160.958;0
0109-FORT;MAI;311040504003 - ( - )  DESPESA COM AMORTIZACAO - ATIVO DE DIREITO DE USO;61.264;0
0109-FORT;MAI;311040701005 - CONTRIBUICAO SINDICAL;-6.782;0
0109-FORT;MAI;311040701006 - DIFAL DIFERENCA DE ALIQUOTA;-2.756;0
0109-FORT;MAI;311040701007 - GNRE;-106;-6.560
0109-FORT;MAI;311040701008 - IMPOSTOS E TAXAS GERAIS;-7.164;-261
0109-FORT;MAI;311040701011 - PIS/COFINS SOBRE RECEITA DE VERBAS;-16.676;0
0109-FORT;MAI;311040801001 - MANUTENCAO E REPARO BENS MOVEIS;0;-4.600
0109-FORT;MAI;311040801003 - MANUTENCAO E REPARO INSTALACOES IMOVEIS TERCEIR;0;-1.080
0109-FORT;MAI;311041001006 - PROVISAO PARA CONTINGENCIAS TRABALHISTAS;0;-3.000
0109-FORT;MAI;311041001007 - PROVISAO PARA CONTINGENCIAS ADMINISTRATIVAS;0;-1.600
0109-FORT;MAI;311041001008 - PROVISAO CONTINGENCIAS CIVEIS;0;-1.833
0109-FORT;MAI;311041101005 - BRINDES INSTITUCIONAIS;-6.417;-8.400
0109-FORT;MAI;311041205003 - RECEITA DE ALUGUEL;385;12.720
0109-FORT;MAI;311041205005 - RECEITA DE VERBAS COOPERADA;46.204;0
0109-FORT;MAI;311050101018 - DESPESA COM BONIFICACAO;-329;-781
0109-FORT;MAI;311050101021 - TAXAS DE ADMINISTRACAO DE CARTAO;-252.141;-266.441
0109-FORT;MAI;311050102002 - COMBUSTIVEL PARA EMPILHADEIRAS;-8.719;-16.000
0109-FORT;MAI;311050103001 - FRETE DE ENTREGA PARA CLIENTES;0;-247.833
0109-FORT;MAI;311070101003 - DESPESAS BANCÁRIAS;-2.858;-1.325
0109-FORT;MAI;311070101005 - JUROS SOBRE EMPRÉSTIMOS/CONTA GARANTIDA;-855.937;-647.988
0109-FORT;MAI;311070101007 - JUROS PASSIVOS;0;-342
0109-FORT;MAI;311070101014 - JUROS S/ ATIVO DE DIREITO DE USO;-624.134;0
0109-FORT;MAI;311070101018 - DESCONTOS CONCEDIDOS;-5;-2.051
0109-FORT;MAI;311070103001 - RECEITAS JUROS ATIVOS;1.642;1.089
0109-FORT;MAI;311070103002 - DESCONTOS OBTIDOS;16.575;3.923
0109-FORT;MAI;311070104023 - RECEITA DE VERBAS DESCONTOS EM DUPLICATAS;266.707;0
0109-FORT;MAI;COFINS Frete Transferência;689;0
0109-FORT;MAI;Encargos sobre comissões;-121.023;-142.314
0109-FORT;MAI;Estorno Encargos sobre comissões;121.023;142.314
0109-FORT;MAI;Frete Transferência Bruto;-10.301;0
0109-FORT;MAI;PIS Frete Transferência;150;0
0109-FORT;MAI;QUEBRA;0;-184.457
0109-FORT;MAI;Rateio do Credito Pis e Cofins;223.840;0
0109-FORT;MAI;VPC;0;562.656
0109-FORT;JUN;311010101001 - RECEITA DE MERCADORIAS VENDIDAS NACIONAL;13.317.176;20.419.505
0109-FORT;JUN;311010101006 - RECEITA DE FRETE MERCADORIA;26.682;73.265
0109-FORT;JUN;311010102002 - ( - ) DESCONTOS INCONDICIONAIS;-231.692;-902.702
0109-FORT;JUN;311010102003 - ( - ) ICMS S/ REVENDA MERCADORIA;-582.006;-864.648
0109-FORT;JUN;311010102004 - ( - ) COFINS;-919.755;-1.325.597
0109-FORT;JUN;311010102005 - ( - ) PIS/PASEP;-199.689;-309.659
0109-FORT;JUN;311010102011 - ( - ) DEVOLUCAO DE VENDAS;-399.170;-960.423
0109-FORT;JUN;311010201002 - RECEITA DE RECARGA DE CELULAR;3;0
0109-FORT;JUN;311010201004 - RECEITA DE FRETE DE CLIENTE;60.538;0
0109-FORT;JUN;311010202001 - ISS;-3.027;-3.663
0109-FORT;JUN;311010202002 - PIS;-999;-1.209
0109-FORT;JUN;311010202003 - COFINS;-4.601;-5.568
0109-FORT;JUN;311020101001 - CUSTO DE MERCADORIA VENDIDA NACIONAL;-7.629.310;-10.826.988
0109-FORT;JUN;311020101003 - CUSTO SOBRE QUEBRA DE MERCADORIA;-135.585;0
0109-FORT;JUN;311040101001 - ADICIONAL NOTURNO;-197;-922
0109-FORT;JUN;311040101005 - ALIMENTAÇÃO;-97.712;-118.956
0109-FORT;JUN;311040101006 - ASSITÊNCIA MÉDICA;-36.504;0
0109-FORT;JUN;311040101007 - AVISO PRÉVIO;-28.653;-20.183
0109-FORT;JUN;311040101008 - BENEFÍCIOS A EMPREGADOS;0;-1.443
0109-FORT;JUN;311040101010 - COMISSÃO E REPOUSO REMUNERADO;-203.184;-229.538
0109-FORT;JUN;311040101012 - CURSOS/TREINAMENTOS JD;0;-1.000
0109-FORT;JUN;311040101014 - ESTAGIÁRIOS / TEMPORÁRIOS;-600;0
0109-FORT;JUN;311040101015 - FERIAS;-14.398;-9.611
0109-FORT;JUN;311040101018 - GRATIFICAÇÕES / PREMIAÇÕES;-7.000;-8.000
0109-FORT;JUN;311040101019 - HORAS EXTRAS;-2.083;-5.500
0109-FORT;JUN;311040101022 - MENOR APRENDIZ;-226;-2.800
0109-FORT;JUN;311040101023 - MULTAS - RESCISOES DE CONTRATOS RM;-97;0
0109-FORT;JUN;311040101027 - PERICULOSIDADE;-1.002;-2.996
0109-FORT;JUN;311040101029 - SALÁRIOS E ORDENADOS;-500.918;-469.938
0109-FORT;JUN;311040101031 - EPI E UNIFORMES;0;-600
0109-FORT;JUN;311040101032 - VALE TRANSPORTE;-26.604;-19.407
0109-FORT;JUN;311040101033 - REEMBOLSO DESPESAS;-310;0
0109-FORT;JUN;311040101036 - QUEBRA DE CAIXA;0;-1.642
0109-FORT;JUN;311040101038 - AJUDA DE CUSTO DOMINGO;0;-6.853
0109-FORT;JUN;311040101039 - AJUDA DE CUSTO FERIADO;-12.308;-19.931
0109-FORT;JUN;311040101049 - GRATIFICACOES, ADICIONAIS E CORRELATOS;-4.289;0
0109-FORT;JUN;311040101052 - SEGURO DE VIDA;-707;-1.113
0109-FORT;JUN;311040102001 - FGTS RESCISAO;0;-2.650
0109-FORT;JUN;311040102002 - INSS PATRONAL;-211.024;-200.038
0109-FORT;JUN;311040102004 - FGTS;-59.571;-55.566
0109-FORT;JUN;311040102005 - FGTS 40% E MULTAS RESCISORIAS;-29.351;-18.261
0109-FORT;JUN;311040103001 - PROVISAO SOBRE FERIAS;-50.463;-77.118
0109-FORT;JUN;311040103002 - PROVISAO SOBRE INSS S/ FERIAS;-14.533;-22.210
0109-FORT;JUN;311040103003 - PROVISAO SOBRE FGTS S/ FERIAS;-3.960;-6.169
0109-FORT;JUN;311040103005 - PROVISAO SOBRE 13º SALARIO;-65.233;-57.881
0109-FORT;JUN;311040103006 - PROVISAO SOBRE INSS S/ 13º SALARIO;-14.319;-16.670
0109-FORT;JUN;311040103007 - PROVISAO SOBRE FGTS S/ 13º SALARIO;-3.919;-4.631
0109-FORT;JUN;311040109005 - ( - ) DESCONTO SALARIOS E ORDENADOS;5.811;0
0109-FORT;JUN;311040109010 - ( - ) VALE REFEICAO;1.944;0
0109-FORT;JUN;311040109011 - ( - ) ASSISTENCIA MEDICA;32.046;0
0109-FORT;JUN;311040109012 - ( - ) PLANO ODONTOLOGICO;948;0
0109-FORT;JUN;311040109013 - ( - ) VALE TRANSPORTE;12.235;0
0109-FORT;JUN;311040201001 - AGUA/ESGOTO;-12.483;-12.750
0109-FORT;JUN;311040201002 - ALUGUEL;-2.614;-613.103
0109-FORT;JUN;311040201027 - ENERGIA ELETRICA;-222.626;-260.000
0109-FORT;JUN;311040201058 - COMUNICACAO;-3.453;-4.226
0109-FORT;JUN;311040301004 - GASTOS COM MIDIA DIGITAL;-233.415;-292.883
0109-FORT;JUN;311040301009 - GASTOS COM HONORARIOS PUBLICITARIOS;-39.200;-36.000
0109-FORT;JUN;311040301011 - GASTOS COM DESPESAS MARKETING;-1.407;-4.364
0109-FORT;JUN;311040301012 - GASTOS COM PRODUCAO/GRAFICA;-14.012;-14.000
0109-FORT;JUN;311040302006 - SERVICOS COM  RADIO INDOOR;0;-1.058
0109-FORT;JUN;311040302017 - SERVICOS DE TRADE MARKETING;-2.066;-9.091
0109-FORT;JUN;311040302018 - SERVICOS COM PRODUCAO ELETRONICA;-11.040;-13.123
0109-FORT;JUN;311040302019 - PATROCINIO;0;-2.727
0109-FORT;JUN;311040302020 - SERVICOS COM INTELIGENCIA ESTRATEGICA;0;-5.741
0109-FORT;JUN;311040302022 - SERVICOS COM COMUNICACAO VISUAL - MKT;0;-4.545
0109-FORT;JUN;311040304001 - FRETE DE ENTREGA PARA CLIENTES;-337.954;0
0109-FORT;JUN;311040304005 - FRETE DE TRANSFERENCIA INTERMUNICIPAL/INTERESTADUAL - SERV. TERCEIROS;0;-317.486
0109-FORT;JUN;311040405002 - LOCACAO DE MAQUINAS E EQUIPAMENTOS;-128.220;-134.480
0109-FORT;JUN;311040405004 - LOCACAO DE MAQUINAS E EQUIPAMENTOS DE INFORMATICA;-14.644;-18.745
0109-FORT;JUN;311040414010 - LICENCIAMENTO DE SOFTWARE;0;-3.636
0109-FORT;JUN;311040414011 - DESPESAS COM INFORMATICA E TELECOM;-14.040;-13.040
0109-FORT;JUN;311040417004 - TAXI / UBER;-637;-300
0109-FORT;JUN;311040417006 - COMBUSTIVEL EM VIAGEM;0;-300
0109-FORT;JUN;311040429005 - SERVICOS  CONTABEIS;-16.968;-16.968
0109-FORT;JUN;311040429009 - SERVICOS  ENERGIA ELETRICA;-2.400;-2.400
0109-FORT;JUN;311040429011 - SERVICOS  JURIDICOS;-5.901;-6.000
0109-FORT;JUN;311040429016 - SERVICOS  SEGURANCA E VIGILANCIA;-25.350;-26.373
0109-FORT;JUN;311040429017 - SERVICOS  FRETES E CARRETOS;0;-1.000
0109-FORT;JUN;311040429018 - SERVICOS  COM TECNOLOGIA;0;-608
0109-FORT;JUN;311040429020 - SERVICOS  COM MARKETING;0;-391
0109-FORT;JUN;311040429021 - SERVICOS COM TRANSPORTE E GUARDA DE VALORES;-3.307;-8.112
0109-FORT;JUN;311040429022 - SERVICOS COM INSTALACOES E MONTAGENS;0;-1.000
0109-FORT;JUN;311040429023 - SERVICOS COM LIMPEZA E CONSERVACAO;-79.139;-83.906
0109-FORT;JUN;311040429031 - SERVICOS COM MANUTENCAO;-18.510;-29.595
0109-FORT;JUN;311040429033 - SERVICOS DE ANALISE DE AGUA;-5.746;-6.177
0109-FORT;JUN;311040502004 - BENS DE NATUREZA NAO PERMANENTE;0;-540
0109-FORT;JUN;311040502005 - CONDUCAO E PASSAGENS;0;-434
0109-FORT;JUN;311040502006 - CONFRATERNIZACAO E EVENTOS INTERNOS;-5.964;-3.200
0109-FORT;JUN;311040502007 - CORREIOS E MALOTES;0;-180
0109-FORT;JUN;311040502008 - DESPESAS LEGAIS E JUDICIAIS;0;-630
0109-FORT;JUN;311040502015 - IMPRESSOS / MATERIAIS GRAFICOS;0;-900
0109-FORT;JUN;311040502016 - LANCHES E REFEICOES;-5.648;-2.000
0109-FORT;JUN;311040502017 - MATERIAL EXPEDIENTE - OPERACAO LOJA;0;-600
0109-FORT;JUN;311040502018 - MATERIAL DE LIMPEZA;-81;-1.260
0109-FORT;JUN;311040502025 - DESPESA COM RESSARCIMENTO;0;-360
0109-FORT;JUN;311040502029 - DESPESAS COM MATERIAL DE EXPEDIENTE;-3.060;-3.000
0109-FORT;JUN;311040502031 - COMBUSTIVEL VEICULOS DE TERCEIROS;0;-586
0109-FORT;JUN;311040502039 - DESPESAS COM MATERIAL CONSUMO;-2.048;-9.000
0109-FORT;JUN;311040502040 - MATERIAL COPA E COZINHA;-3.424;-4.000
0109-FORT;JUN;311040502042 - COLETA DE RESIDUOS;-9.759;-9.675
0109-FORT;JUN;311040502046 - BAIXAS DE ESTOQUE CONSUMO (5949/6949);0;-1.728
0109-FORT;JUN;311040502047 - MATERIAIS DE DIVULGACOES INTERNAS;0;-1.200
0109-FORT;JUN;311040502048 - EXAMES MEDICOS E HOSPITALARES;-5.022;-1.900
0109-FORT;JUN;311040503001 - ENCARGOS DE DEPRECIACAO;-166.905;-166.857
0109-FORT;JUN;311040503002 - ENCARGOS DE AMORTIZACAO;-80.728;-229.893
0109-FORT;JUN;311040503003 - DESPESA COM AMORTIZACAO - ATIVO DE DIREITO DE USO;-160.958;0
0109-FORT;JUN;311040504003 - ( - )  DESPESA COM AMORTIZACAO - ATIVO DE DIREITO DE USO;61.264;0
0109-FORT;JUN;311040701005 - CONTRIBUICAO SINDICAL;-8.047;-1.512
0109-FORT;JUN;311040701006 - DIFAL DIFERENCA DE ALIQUOTA;-1.100;0
0109-FORT;JUN;311040701007 - GNRE;-121;-4.358
